"Gruenfeld Defense, Three Knights Variation, Vienna Variation"," 1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Qb3","D95","46.6%","18.7%","34.7%"
"Gruenfeld Defense, Zaitsev Gambit"," 1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.h4","D80","38.9%","28.8%","32.4%"
"Gunderam Defense, General"," 1.e4 e5 2.Nf3 Qe7","C40","30.3%","46.7%","23.0%"
"Horwitz Defense, General"," 1.d4 e6","A40","31.8%","38.6%","29.7%"
"Hungarian Opening, Catalan Formation"," 1.g3 d5 2.Bg2 e6","A00","21.0%","54.4%","24.6%"
"Hungarian Opening, Dutch Defense"," 1.g3 f5","A00","25.4%","43.4%","31.1%"
"Hungarian Opening, General"," 1.g3","A00","38.2%","30.7%","31.0%"
"Hungarian Opening, Indian Defense"," 1.g3 Nf6","A00","24.6%","42.8%","32.5%"
"Hungarian Opening, Reversed Modern Defense"," 1.g3 d5 2.Bg2 c5","A00","35.7%","36.3%","28.1%"
"Hungarian Opening, Sicilian Invitation"," 1.g3 c5","A00","29.6%","38.2%","32.2%"
"Hungarian Opening, Slav Formation"," 1.g3 d5 2.Bg2 c6","A00","30.5%","34.1%","35.3%"
"Hungarian Opening, Symmetrical Variation"," 1.g3 g6","A00","25.8%","40.2%","34.0%"
"Indian Game Defense, Pseudo-Queen's Indian, Marienbad System"," 1.d4 Nf6 2.Nf3 b6 3.g3 Bb7 4.Bg2 c5","A47","37.8%","23.5%","38.7%"
"Indian Game, Anti-GrÃ¼nfeld, Advance Variation"," 1.d4 Nf6 2.c4 g6 3.d5","E60","37.4%","33.9%","28.6%"
"Indian Game, Anti-GrÃ¼nfeld, Alekhine Variation"," 1.d4 Nf6 2.c4 g6 3.f3","D70","40.2%","32.0%","27.9%"
"Indian Game, Anti-Nimzo-indian"," 1.d4 Nf6 2.c4 e6 3.Nf3","E10","35.9%","28.9%","35.2%"
"Indian Game, Budapest Defense"," 1.d4 Nf6 2.c4 e5","A51","46.5%","33.5%","20.0%"
"Indian Game, Colle System, King's Indian Variation"," 1.d4 Nf6 2.Nf3 g6 3.e3 Bg7 4.Bd3 d6","A48","55.3%","23.6%","21.1%"
"Indian Game, Czech-Indian"," 1.d4 Nf6 2.Nf3 c6","A46","31.1%","42.0%","26.9%"
"Indian Game, Dzindzi-Indian Defense"," 1.d4 Nf6 2.c4 e6 3.Nf3 a6","E10","26.4%","36.8%","36.8%"
"Indian Game, East Indian Defense"," 1.d4 Nf6 2.c4 e6","E00","34.7%","44.1%","21.2%"
"Indian Game, General"," 1.d4 Nf6","A45","42.9%","31.1%","26.1%"
"Indian Game, Kingside Fianchetto"," 1.d4 Nf6 2.c4 g6","E61","33.6%","37.1%","29.3%"
"Indian Game, Knights Variation, General"," 1.d4 Nf6 2.Nf3","A46","32.0%","30.3%","37.7%"
"Indian Game, London System"," 1.d4 Nf6 2.Nf3 e6 3.Bf4","A46","31.6%","35.9%","32.5%"
"Indian Game, London System"," 1.d4 Nf6 2.Nf3 g6 3.Bf4","A48","33.0%","36.0%","31.0%"
"Indian Game, Nomal Variation"," 1.d4 Nf6 2.c4","A50","41.6%","33.8%","24.6%"
"Indian Game, Polish Variation"," 1.d4 Nf6 2.Nf3 b5","A46","32.9%","39.7%","27.4%"
"Indian Game, Przepiorka Variation"," 1.d4 Nf6 2.Nf3 g6 3.g3","A49","32.7%","30.8%","36.5%"
"Indian Game, Pseudo-Benko"," 1.d4 Nf6 2.Nf3 c5 3.d5 b5","A46","27.5%","46.5%","26.0%"
"Indian Game, Pseudo-King's Indian Variation"," 1.d4 Nf6 2.Nf3 g6","A49","35.9%","31.9%","32.3%"
"Indian Game, Pseudo-Queen's Indian"," 1.d4 Nf6 2.Nf3 b6","A47","31.8%","36.7%","31.5%"
"Indian Game, Reversed Chigorin Defense"," 1.d4 Nf6 2.Nc3 c5","A45","37.2%","38.3%","24.5%"
"Indian Game, Saemisch-Indian"," 1.d4 Nf6 2.c4 b6","A50","31.8%","42.4%","25.9%"
"Indian Game, Seirawan Attack"," 1.d4 Nf6 2.c4 e6 3.Bg5","E00","33.5%","43.4%","23.1%"
"Indian Game, Spielmann-Indian"," 1.d4 Nf6 2.Nf3 c5","A46","40.7%","27.6%","31.7%"
"Indian Game, Tartakower Attack"," 1.d4 Nf6 2.g3","A45","37.5%","31.3%","31.2%"
"Indian Game, Wade-Tarkatower Defense"," 1.d4 Nf6 2.Nf3 d6","A46","32.6%","36.6%","30.8%"
"Indian Game, Yusupov-Rubinstein System"," 1.d4 Nf6 2.Nf3 e6 3.e3","A46","32.5%","33.6%","33.9%"
"Italian Game, Anti-Fried Liver Defense"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 h6","C55","18.1%","67.2%","14.8%"
"Italian Game, Bird's Attack"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.b4","C53","40.8%","36.8%","22.4%"
"Italian Game, Classical Variation, Albin Gambit"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.O-O","C53","43.2%","35.4%","21.4%"
"Italian Game, Classical Variation, Center Atttack"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4","C53","68.7%","19.2%","12.1%"
"Italian Game, Classical Variation, Center Holding Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Qe7 5.d4 Bb6","C53","29.5%","44.2%","26.3%"
"Italian Game, Classical Variation, Closed Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Qe7","C53","37.5%","42.9%","19.5%"
"Italian Game, Classical Variation, De la Bourdonnais Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 d6 5.d4 exd4 6.cxd4 Bb6","C53","33.5%","43.6%","22.9%"
"Italian Game, Classical Variation, General"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3","C53","55.3%","25.7%","19.0%"
"Italian Game, Classical Variation, Giuoco Pianissimo"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d3","C53","39.3%","27.6%","33.1%"
"Italian Game, Classical Variation, Giuoco Pianissimo, Main line"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d3 a6 6.Bb3 Ba7 7.h3 O-O 8.O-O d6 9.Re1","C53","33.5%","21.7%","44.8%"
"Italian Game, Classical Variation, Greco Gambit"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.e5 d5","C53","41.3%","30.2%","28.6%"
"Italian Game, Classical Variation, Greco Gambit, Anderssen Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.e5 d5 7.Bb5 Ne4 8.cxd4 Bb4+","C54","27.5%","47.3%","25.3%"
"Italian Game, Classical Variation, Greco Gambit, Main Line"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.cxd4 Bb4+ 7.Nc3 Nxe4 8.O-O Bxc3","C54","49.5%","29.5%","20.9%"
"Italian Game, Classical Variation, Greco Gambit, Mason Gambit"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.O-O","C54","36.6%","37.9%","25.5%"
"Italian Game, Classical Variation, Greco Gambit, Moeller-Therkatz Attack"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.cxd4 Bb4+ 7.Nc3 Nxe4 8.O-O Bxc3 9.d5","C54","30.4%","46.4%","23.1%"
"Italian Game, Classical Variation, Greco Gambit, Traditional Line"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.cxd4","C54","34.0%","34.3%","31.7%"
"Italian Game, Deutz Gambit"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.O-O Nf6 5.d4","C55","43.9%","33.0%","23.1%"
"Italian Game, Evans Gambit, Anderssen Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Be7","C51","34.3%","46.3%","19.4%"
"Italian Game, Evans Gambit, Anderssen Variation, Cordel Line"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Be7 6.d4 Na5","C51","35.4%","37.3%","27.3%"
"Italian Game, Evans Gambit, MacDonnell Defense"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Bc5","C51","21.9%","67.5%","10.6%"
"Italian Game, Evans Gambit, MacDonnell Defense, Main Line"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Bc5 6.d4 exd4 7.O-O d6 8.cxd4 Bb6","C51","34.9%","58.9%","6.2%"
"Italian Game, Evans Gambit, Mieses Defense"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.d4 exd4 7.O-O Nge7","C52","50.7%","32.4%","16.9%"
"Italian Game, Evans Gambit, Pierce Defense"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.d4 exd4","C52","36.5%","46.5%","17.0%"
"Italian Game, Evans Gambit, Stone-Ware Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Bd6","C51","39.2%","46.9%","13.8%"
"Italian Game, Evans Gambit, Tartakower Attack"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bxb4 5.c3 Ba5 6.d4 d6 7.Qb3","C52","36.3%","35.8%","27.9%"
"Italian Game, General"," 1.e4 e5 2.Nf3 Nc6 3.Bc4","C50","47.8%","26.1%","26.1%"
"Italian Game, Giuoco Pianissimo"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3","C50","40.3%","33.8%","25.9%"
"Italian Game, Giuoco Pianissimo, Canal Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.Nc3 d6 6.Bg5","C50","31.5%","34.3%","34.2%"
"Italian Game, Giuoco Pianissimo, Italian Four Knights Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6 5.Nc3","C50","32.9%","39.0%","28.2%"
"Italian Game, Giuoco Pianissimo, Normal"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.d3 Nf6","C50","31.8%","37.5%","30.7%"
"Italian Game, Hungarian Defense"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Be7","C50","27.4%","46.4%","26.2%"
"Italian Game, Italian Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5","C50","33.6%","38.1%","28.3%"
"Italian Game, Schilling-Kostic Gambit"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nd4","C50","33.6%","53.4%","13.0%"
"Italian Game, Scotch Gambit, Anderssen Attack"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O Nxe4 6.Re1 d5 7.Bxd5 Qxd5 8.Nc3","C56","26.0%","35.9%","38.1%"
"Italian Game, Scotch Gambit, De Riviere Defense"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O Be7","C55","31.9%","46.9%","21.2%"
"Italian Game, Scotch Gambit, Janowski Defense"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O d6","C55","35.6%","39.1%","25.3%"
"Italian Game, Scotch Gambit, Max Lange Attack"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O Bc5","C55","35.0%","47.3%","17.6%"
"Italian Game, Scotch Gambit, Max Lange Attack, Long Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O Bc5 6.e5 d5 7.exf6 dxc4 8.Re1+ Be6 9.Ng5 Qd5 10.Nc3 Qf5 11.Nce4","C55","33.8%","44.4%","21.8%"
"Italian Game, Scotch Gambit, Walbrodt-Baird Gambit"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O Bc5 6.c3","C55","34.6%","36.6%","28.7%"
"Italian Game, Two Knights Defense"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6","C55","44.8%","34.9%","20.3%"
"Italian Game, Two Knights Defense, Fried Liver Attack"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Nxd5 6.Nxf7","C57","77.3%","14.4%","8.3%"
"Italian Game, Two Knights Defense, Fritz Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Nd4","C57","43.0%","37.8%","19.2%"
"Italian Game, Two Knights Defense, Modern Bishop's Opening"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3","C55","38.8%","29.1%","32.0%"
"Italian Game, Two Knights Defense, Perreux Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.Ng5","C55","36.1%","35.8%","28.1%"
"Italian Game, Two Knights Defense, Polerio Defense, Bishop Check line"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5 6.Bb5+","C58","44.4%","34.1%","21.5%"
"Italian Game, Two Knights Defense, Polerio Defense, Bogoljubow Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5 6.Bb5+ c6 7.dxc6 bxc6 8.Qf3","C58","40.5%","41.3%","18.2%"
"Italian Game, Two Knights Defense, Polerio Defense, Kieseritsky Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5 6.d3","C58","39.8%","38.8%","21.4%"
"Italian Game, Two Knights Defense, Polerio Defense, Suhle Defense"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5 6.Bb5+ c6 7.dxc6 bxc6 8.Be2 h6","C59","39.6%","37.4%","23.0%"
"Italian Game, Two Knights Defense, Traxler Counterattack, Bishop sac line"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 Bc5 5.Bxf7+","C57","42.1%","36.8%","21.1%"
"Italian Game, Two Knights Defense, Ulvestad Variation"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 b5","C57","44.3%","37.5%","18.2%"
"Itslian Game, Evans Gambit, Declined"," 1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bb6","C51","42.2%","34.1%","23.7%"
"Kangaroo Defense, General"," 1.d4 e6 2.c4 Bb4+","E00","24.7%","34.6%","40.7%"
"Kangaroo Defense, Keres Defense, Transpositional Variation"," 1.d4 e6 2.c4 Bb4+ 3.Nc3","E00","32.3%","35.0%","32.7%"
"King Pawn Game, Alapin Opening"," 1.e4 e5 2.Ne2","C20","39.8%","35.0%","25.2%"
"King Pawn Game, General"," 1.e4 e5","C20","35.4%","42.8%","21.9%"
"King Pawn Game, Leonardis Variation"," 1.e4 e5 2.d3","C20","28.7%","53.4%","17.8%"
"King Pawn Game, Maroczy Defense"," 1.e4 d6 2.d4 e5","B07","26.3%","39.1%","34.6%"
"King Pawn Game, Tayler Opening"," 1.e4 e5 2.Nf3 Nc6 3.Be2","C44","35.5%","33.6%","30.9%"
"King Pawn Game, Tayler Opening, Inverted Hanham"," 1.e4 e5 2.Nf3 Nc6 3.Be2 Nf6 4.d3 d5 5.Nbd2","C44","33.6%","31.4%","35.0%"
"King's Gambit, Accepted, Abbazia Defense"," 1.e4 e5 2.f4 exf4 3.Nf3 d5 4.exd5 Nf6","C36","33.2%","37.1%","29.7%"
"King's Gambit, Accepted, Becker Defense"," 1.e4 e5 2.f4 exf4 3.Nf3 h6","C34","46.1%","37.0%","16.9%"
"King's Gambit, Accepted, Bishop's Gambit"," 1.e4 e5 2.f4 exf4 3.Bc4","C33","40.6%","39.3%","20.2%"
"King's Gambit, Accepted, Bishop's Gambit, Bledow Countergambit"," 1.e4 e5 2.f4 exf4 3.Bc4 d5 4.Bxd5 Nf6","C33","41.0%","35.9%","23.1%"
"King's Gambit, Accepted, Bishop's Gambit, Bogoljubow Defense"," 1.e4 e5 2.f4 exf4 3.Bc4 Nf6 4.Nc3 c6","C33","36.2%","35.1%","28.8%"
"King's Gambit, Accepted, Bishop's Gambit, Bogoljubow Variation"," 1.e4 e5 2.f4 exf4 3.Bc4 Nf6 4.Nc3","C33","40.8%","38.0%","21.2%"
"King's Gambit, Accepted, Bonsch-Osmolovsky Variation"," 1.e4 e5 2.f4 exf4 3.Nf3 Ne7","C34","48.4%","25.8%","25.8%"
"King's Gambit, Accepted, Cunningham Defense"," 1.e4 e5 2.f4 exf4 3.Nf3 Be7","C35","32.7%","46.8%","20.5%"
"King's Gambit, Accepted, Cunningham Defense, McCormick Defense"," 1.e4 e5 2.f4 exf4 3.Nf3 Be7 4.Bc4 Nf6","C35","41.2%","34.4%","24.4%"
"King's Gambit, Accepted, Fischer Defense"," 1.e4 e5 2.f4 exf4 3.Nf3 d6","C34","39.6%","44.7%","15.7%"
"King's Gambit, Accepted, Hanstein Gambit"," 1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7 5.O-O","C38","37.1%","47.4%","15.5%"
"King's Gambit, Accepted, Kieseritsky Gambit, Kolisch Defense"," 1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 d6","C39","46.8%","27.2%","25.9%"
"King's Gambit, Accepted, Kieseritsky Gambit, Rubinstein Variation"," 1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.d4","C39","35.6%","36.6%","27.7%"
"King's Gambit, Accepted, MacLeod Defense"," 1.e4 e5 2.f4 exf4 3.Nf3 Nc6","C34","18.4%","65.6%","15.9%"
"King's Gambit, Accepted, Mason-Keres Gambit"," 1.e4 e5 2.f4 exf4 3.Nc3","C33","33.0%","40.0%","27.0%"
"King's Gambit, Accepted, Modern Defense"," 1.e4 e5 2.f4 exf4 3.Nf3 d5","C36","33.9%","52.3%","13.8%"
"King's Gambit, Accepted, Schallop Defense"," 1.e4 e5 2.f4 exf4 3.Nf3 Nf6","C34","38.1%","44.9%","17.0%"
"King's Gambit, Accepted, Traditional Variation"," 1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7","C38","56.2%","35.2%","8.6%"
"King's Gambit, Declined, Classical Variation"," 1.e4 e5 2.f4 Bc5","C30","37.8%","40.3%","21.9%"
"King's Gambit, Declined, Classical Variation, General"," 1.e4 e5 2.f4 Bc5 3.Nf3 d6 4.c3","C30","45.4%","35.1%","19.5%"
"King's Gambit, Declined, Keene Defense"," 1.e4 e5 2.f4 Qh4+ 3.g3 Qe7","C30","28.7%","47.1%","24.3%"
"King's Gambit, Declined, Queen's Knight Defense"," 1.e4 e5 2.f4 Nc6","C30","25.7%","64.7%","9.6%"
"King's Gambit, Falkbeer Countergambit, Charousek Gambit"," 1.e4 e5 2.f4 d5 3.exd5 e4 4.d3","C31","48.5%","22.7%","28.8%"
"King's Gambit, Falkbeer Countergambit, Charousek Gambit, Accepted"," 1.e4 e5 2.f4 d5 3.exd5 e4 4.d3 Nf6 5.dxe4","C32","52.3%","25.6%","22.1%"
"King's Gambit, Falkbeer Countergambit, Modern Transfer"," 1.e4 e5 2.f4 d5 3.exd5 exf4","C32","34.4%","48.9%","16.7%"
"King's Gambit, Falkbeer Countergambit, Nimzowitsch-Marshall Countergambit"," 1.e4 e5 2.f4 d5 3.exd5 c6","C31","39.3%","38.1%","22.5%"
"King's Gambit, Falkbeer Countergambit, Staunton Line"," 1.e4 e5 2.f4 d5 3.exd5 e4","C31","42.3%","41.0%","16.7%"
"King's Gambit, General"," 1.e4 e5 2.f4","C30","66.7%","20.8%","12.4%"
"King's Indian Attack, Double Fianchetto"," 1.Nf3 d5 2.g3 g6","A07","29.6%","31.8%","38.6%"
"King's Indian Attack, General"," 1.Nf3 d5 2.g3","A07","38.4%","25.8%","35.9%"
"King's Indian Attack, Keres Variation"," 1.Nf3 d5 2.g3 Bg4 3.Bg2 Nd7","A07","29.1%","29.4%","41.6%"
"King's Indian Attack, Pachman System"," 1.Nf3 d5 2.g3 g6 3.Bg2 Bg7 4.O-O e5 5.d3 Ne7","A07","34.3%","32.4%","33.3%"
"King's Indian Attack, Sicilian Variation"," 1.Nf3 d5 2.g3 c5 3.Bg2 Nc6 4.O-O e6 5.d3 Nf6 6.Nbd2 Be7 7.e4 O-O 8.Re1","A08","48.4%","27.3%","24.4%"
"King's Indian Attack, Sicilian Variation"," 1.Nf3 d5 2.g3 c5","A07","29.8%","38.3%","31.9%"
"King's Indian Attack, Sicilian Variation"," 1.Nf3 d5 2.g3 c5 3.Bg2","A08","41.3%","29.5%","29.2%"
"King's Indian Attack, Smyslov Variation"," 1.Nf3 Nf6 2.g3 g6 3.b4","A05","41.3%","25.5%","33.2%"
"King's Indian Attack, Spassky Variation"," 1.Nf3 Nf6 2.g3 b5","A05","32.2%","31.4%","36.4%"
"King's Indian Attack, Symmterical Defense"," 1.Nf3 Nf6 2.g3 g6","A05","25.1%","36.5%","38.4%"
"King's Indian Attack, Wahls Defense"," 1.Nf3 Nf6 2.g3 g6 3.Bg2 Bg7 4.O-O O-O 5.d3 d5","A05","31.7%","33.5%","34.8%"
"King's Indian Attack, Yugoslav Variation"," 1.Nf3 d5 2.g3 Nf6 3.Bg2 c6 4.O-O Bg4","A07","25.7%","30.4%","43.9%"
"King's Indian Defense, Accelerated Averbakh Variation"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Bg5","E70","45.7%","30.4%","23.9%"
"King's Indian Defense, Averbakh Variation, 6Â…Nc6 Defense"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 Nc6","E73","23.7%","46.5%","29.8%"
"King's Indian Defense, Averbakh Variation"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5","E73","54.1%","22.7%","23.2%"
"King's Indian Defense, Averbakh Variation, Benoni Defense, Advance Variation"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 c5 7.d5","E75","43.1%","25.1%","31.8%"
"King's Indian Defense, Averbakh Variation, Benoni Defense, Exchange Variation"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 c5 7.dxc5","E74","35.6%","25.9%","38.5%"
"King's Indian Defense, Averbakh Variation, Flexible Defense"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 h6","E73","23.1%","48.9%","28.0%"
"King's Indian Defense, Averbakh Variation, Geller Defense"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 Nbd7","E73","27.1%","46.6%","26.3%"
"King's Indian Defense, Averbakh Variation, Modern Defense"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 Na6","E73","29.9%","38.5%","31.6%"
"King's Indian Defense, Averbakh Variation, Spanish Defense"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5 a6","E73","32.9%","34.2%","32.9%"
"King's Indian Defense, Exchange Variation"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.dxe5","E92","23.0%","28.4%","48.6%"
"King's Indian Defense, Fianchetto Variation, Benjamin Defense"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 c6 7.O-O Qb6","E61","31.8%","33.2%","35.0%"
"King's Indian Defense, Fianchetto Variation, Classical Fianchetto"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nbd7 7.O-O e5","E67","28.9%","38.3%","32.8%"
"King's Indian Defense, Fianchetto Variation, Classical Main Line"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nbd7 7.O-O e5 8.e4 c6 9.h3","E69","44.7%","23.2%","32.1%"
"King's Indian Defense, Fianchetto Variation, Debrecen Defense"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nbd7","E67","27.1%","44.8%","28.1%"
"King's Indian Defense, Fianchetto Variation, Delayed Fianchetto"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3","E62","48.5%","21.6%","29.9%"
"King's Indian Defense, Fianchetto Variation, Double Fianchetto Attack"," 1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d6 5.Bg2 O-O 6.O-O Nbd7 7.Nc3 e5 8.b3","E64","35.8%","31.7%","32.5%"
"King's Indian Defense, Fianchetto Variation, Hungarian Variation"," 1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d6 5.Bg2 O-O 6.O-O Nbd7 7.Nc3 a6","E64","24.5%","47.9%","27.7%"
"King's Indian Defense, Fianchetto Variation, Immediate Fianchetto"," 1.d4 Nf6 2.c4 g6 3.g3","E60","38.1%","25.4%","36.5%"
"King's Indian Defense, Fianchetto Variation, Karlsbad Variation"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nc6","E62","32.6%","36.1%","31.3%"
"King's Indian Defense, Fianchetto Variation, Kavalek  Defense"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 c6 7.O-O Qa5","E62","27.6%","37.6%","34.8%"
"King's Indian Defense, Fianchetto Variation, Larsen Defense"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 c6 7.O-O Bf5","E62","24.8%","33.8%","41.4%"
"King's Indian Defense, Fianchetto Variation, Lesser Simagin (Spassky)"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nc6 7.O-O Bf5","E62","29.7%","36.6%","33.7%"
"King's Indian Defense, Fianchetto Variation, Long Variation"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nbd7 7.O-O e5 8.e4 Re8 9.h3 exd4 10.Nxd4 Nc5 11.Re1 a5","E68","20.1%","49.8%","30.1%"
"King's Indian Defense, Fianchetto Variation, Panno Variation"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nc6 7.O-O a6","E63","27.3%","38.3%","34.4%"
"King's Indian Defense, Fianchetto Variation, Panno Variation, Donner Line"," 1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3 O-O 6.Bg2 Nc6 7.O-O a6 8.d5 Na5 9.Nd2 c5 10.Qc2 Rb8 11.b3 b5 12.Bb2 bxc4 13.bxc4 Bh6","E63","30.8%","37.0%","32.2%"
